customerID,gender,SeniorCitizenLabel,Partner,Dependents,tenure,TenureGroup,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,EstimatedAnnualRevenue,AverageMonthlyValue,MonthlyChargeBand,Churn,ChurnFlag,PredictedChurnProbability,ChurnRiskBand,RecommendedRetentionAction
2972-YDYUW,Female,Non-Senior,No,No,57,49+ Months,One year,Fiber optic,Electronic check,94.7,5468.95,1136.4,95.94649122807016,High Value,No,0,0.3953164742502637,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
1104-FEJAM,Male,Non-Senior,Yes,Yes,28,25-48 Months,Month-to-month,DSL,Electronic check,64.4,1802.15,772.8000000000001,64.3625,Mid-Low Value,No,0,0.3711831374508101,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
2809-ILCYT,Female,Non-Senior,Yes,No,25,25-48 Months,One year,No,Mailed check,26.8,733.55,321.6,29.342,Low Value,No,0,0.1196235325840155,Low Risk,Maintain standard service and monitor customer experience
5499-ECUTN,Female,Non-Senior,Yes,No,47,25-48 Months,One year,DSL,Credit card (automatic),66.05,3021.45,792.5999999999999,64.28617021276595,Mid-Low Value,No,0,0.18838669336410047,Low Risk,Maintain standard service and monitor customer experience
4981-FLTMF,Female,Non-Senior,Yes,Yes,57,49+ Months,Month-to-month,DSL,Bank transfer (automatic),65.2,3687.85,782.4000000000001,64.69912280701755,Mid-Low Value,No,0,0.23895705051671126,Low Risk,Maintain standard service and monitor customer experience
9121-PHQSR,Male,Senior,Yes,No,16,13-24 Months,Month-to-month,Fiber optic,Credit card (automatic),85.05,1391.15,1020.6,86.946875,Mid-High Value,No,0,0.7000409216718666,High Risk,Proactive retention campaign and contract upgrade incentive
3113-IWHLC,Male,Non-Senior,No,No,5,0-12 Months,Month-to-month,DSL,Mailed check,55.8,274.35,669.5999999999999,54.870000000000005,Mid-Low Value,No,0,0.5388784416052276,High Risk,Proactive retention campaign and contract upgrade incentive
3211-ILJTT,Male,Non-Senior,Yes,No,17,13-24 Months,Month-to-month,Fiber optic,Bank transfer (automatic),70.4,1214.05,844.8000000000001,71.41470588235293,Mid-High Value,Yes,1,0.664217090113128,High Risk,Proactive retention campaign and contract upgrade incentive
4612-THJBS,Female,Senior,No,No,56,49+ Months,One year,Fiber optic,Bank transfer (automatic),104.75,5510.65,1257.0,98.40446428571428,High Value,Yes,1,0.470695731310792,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
4277-BWBML,Male,Non-Senior,Yes,Yes,72,49+ Months,Two year,No,Bank transfer (automatic),19.95,1322.85,239.4,18.372916666666665,Low Value,No,0,0.04196359183451706,Low Risk,Maintain standard service and monitor customer experience
4094-NSEDU,Female,Senior,No,No,21,13-24 Months,Month-to-month,Fiber optic,Electronic check,94.25,1973.75,1131.0,93.98809523809524,High Value,Yes,1,0.7698782345296613,Critical Risk,"Urgent retention call, service review, personalised offer"
0234-TEVTT,Female,Non-Senior,Yes,Yes,48,25-48 Months,One year,DSL,Credit card (automatic),45.0,2196.3,540.0,45.75625,Mid-Low Value,No,0,0.2009799568974274,Low Risk,Maintain standard service and monitor customer experience
4304-TSPVK,Female,Non-Senior,Yes,No,68,49+ Months,Two year,Fiber optic,Bank transfer (automatic),114.9,7843.55,1378.8000000000002,115.34632352941176,High Value,No,0,0.16797268635233878,Low Risk,Maintain standard service and monitor customer experience
1552-AAGRX,Female,Non-Senior,No,No,30,25-48 Months,Month-to-month,Fiber optic,Bank transfer (automatic),106.4,3211.9,1276.8000000000002,107.06333333333332,High Value,No,0,0.5651766463832302,High Risk,Proactive retention campaign and contract upgrade incentive
2637-FKFSY,Female,Non-Senior,Yes,No,3,0-12 Months,Month-to-month,DSL,Mailed check,46.1,130.15,553.2,43.38333333333333,Mid-Low Value,No,0,0.7012363811820775,High Risk,Proactive retention campaign and contract upgrade incentive
9796-MVYXX,Female,Senior,No,No,14,13-24 Months,Two year,DSL,Mailed check,39.7,692.35,476.4,49.45357142857143,Mid-Low Value,No,0,0.16345144746281495,Low Risk,Maintain standard service and monitor customer experience
7874-ECPQJ,Female,Non-Senior,No,Yes,4,0-12 Months,Month-to-month,No,Bank transfer (automatic),20.05,85.5,240.6,21.375,Low Value,No,0,0.28515305133626423,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
0020-INWCK,Female,Non-Senior,Yes,Yes,71,49+ Months,Two year,Fiber optic,Credit card (automatic),95.75,6849.4,1149.0,96.47042253521126,High Value,No,0,0.21994622097830308,Low Risk,Maintain standard service and monitor customer experience
7089-RKVSZ,Male,Non-Senior,Yes,Yes,8,0-12 Months,One year,No,Mailed check,24.4,203.95,292.79999999999995,25.49375,Low Value,No,0,0.12306899089016403,Low Risk,Maintain standard service and monitor customer experience
2683-JXWQQ,Male,Non-Senior,Yes,Yes,61,49+ Months,Month-to-month,DSL,Bank transfer (automatic),33.6,2117.2,403.2000000000001,34.708196721311474,Low Value,No,0,0.3186725153108687,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
9548-ZMVTX,Male,Non-Senior,Yes,Yes,72,49+ Months,Two year,Fiber optic,Bank transfer (automatic),90.45,6565.85,1085.4,91.19236111111113,High Value,No,0,0.1340376888155726,Low Risk,Maintain standard service and monitor customer experience
8739-XNIKG,Female,Non-Senior,No,No,5,0-12 Months,Month-to-month,Fiber optic,Electronic check,84.0,424.75,1008.0,84.95,Mid-High Value,No,0,0.8779086691277042,Critical Risk,"Urgent retention call, service review, personalised offer"
9755-JHNMN,Female,Non-Senior,No,No,49,49+ Months,Two year,DSL,Bank transfer (automatic),67.4,3306.85,808.8000000000001,67.48673469387755,Mid-Low Value,No,0,0.07333903437216571,Low Risk,Maintain standard service and monitor customer experience
3981-QSVQI,Male,Non-Senior,No,No,8,0-12 Months,Month-to-month,No,Bank transfer (automatic),19.7,168.9,236.4,21.1125,Low Value,No,0,0.27883884790929736,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
2789-HQBOU,Male,Non-Senior,No,No,3,0-12 Months,Month-to-month,Fiber optic,Electronic check,80.35,253.8,964.2,84.60000000000001,Mid-High Value,No,0,0.8629165691252274,Critical Risk,"Urgent retention call, service review, personalised offer"
9424-CMPOG,Male,Non-Senior,Yes,Yes,9,0-12 Months,Two year,No,Mailed check,19.6,197.4,235.2,21.933333333333334,Low Value,No,0,0.07251458088131665,Low Risk,Maintain standard service and monitor customer experience
5067-WJEUN,Male,Non-Senior,Yes,Yes,67,49+ Months,Two year,DSL,Bank transfer (automatic),54.2,3838.2,650.4000000000001,57.286567164179104,Mid-Low Value,No,0,0.08975006615845546,Low Risk,Maintain standard service and monitor customer experience
3450-WXOAT,Male,Non-Senior,No,No,46,25-48 Months,Month-to-month,DSL,Credit card (automatic),45.2,2065.15,542.4000000000001,44.8945652173913,Mid-Low Value,No,0,0.3976218596379323,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
9251-WNSOD,Female,Non-Senior,Yes,No,67,49+ Months,One year,DSL,Mailed check,75.1,5064.45,901.2,75.58880597014925,Mid-High Value,No,0,0.18817557154517242,Low Risk,Maintain standard service and monitor customer experience
6974-DAFLI,Female,Non-Senior,Yes,No,55,49+ Months,One year,No,Electronic check,19.7,1140.05,236.4,20.728181818181817,Low Value,No,0,0.077376779361953,Low Risk,Maintain standard service and monitor customer experience
2616-UUTFK,Male,Non-Senior,Yes,No,33,25-48 Months,Month-to-month,DSL,Bank transfer (automatic),72.75,2447.45,873.0,74.1651515151515,Mid-High Value,No,0,0.35382274420633864,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
7064-JHXCE,Male,Non-Senior,Yes,Yes,62,49+ Months,Two year,No,Credit card (automatic),20.05,1263.9,240.6,20.385483870967743,Low Value,No,0,0.023268122655008418,Low Risk,Maintain standard service and monitor customer experience
5103-MHMHY,Female,Non-Senior,No,Yes,1,0-12 Months,Month-to-month,DSL,Mailed check,45.95,45.95,551.4000000000001,45.95,Mid-Low Value,Yes,1,0.7043028539901265,High Risk,Proactive retention campaign and contract upgrade incentive
7989-AWGEH,Male,Non-Senior,Yes,Yes,49,49+ Months,Month-to-month,DSL,Electronic check,39.2,1838.15,470.4,37.51326530612245,Mid-Low Value,No,0,0.3704722413876532,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
4373-VVHQL,Male,Non-Senior,No,No,1,0-12 Months,Month-to-month,DSL,Electronic check,44.75,44.75,537.0,44.75,Mid-Low Value,No,0,0.7627206568769325,Critical Risk,"Urgent retention call, service review, personalised offer"
4559-UWIHT,Male,Non-Senior,Yes,No,14,13-24 Months,Month-to-month,Fiber optic,Electronic check,82.65,1185.0,991.8,84.64285714285714,Mid-High Value,No,0,0.7614648239471975,Critical Risk,"Urgent retention call, service review, personalised offer"
7268-IGMFD,Male,Senior,No,No,18,13-24 Months,Month-to-month,Fiber optic,Bank transfer (automatic),93.9,1743.9,1126.8000000000002,96.88333333333334,High Value,No,0,0.5969782338972758,High Risk,Proactive retention campaign and contract upgrade incentive
1846-XWOQN,Female,Senior,No,No,1,0-12 Months,Month-to-month,Fiber optic,Electronic check,70.15,70.15,841.8000000000001,70.15,Mid-Low Value,Yes,1,0.8639581439902407,Critical Risk,"Urgent retention call, service review, personalised offer"
0235-KGSLC,Female,Non-Senior,No,No,1,0-12 Months,Month-to-month,Fiber optic,Credit card (automatic),85.55,85.55,1026.6,85.55,Mid-High Value,Yes,1,0.8621750296271289,Critical Risk,"Urgent retention call, service review, personalised offer"
6650-BWFRT,Female,Non-Senior,Yes,No,72,49+ Months,Two year,Fiber optic,Credit card (automatic),117.15,8529.5,1405.8000000000002,118.46527777777776,High Value,No,0,0.1262628179475006,Low Risk,Maintain standard service and monitor customer experience
9570-KYEUA,Male,Non-Senior,No,No,64,49+ Months,Two year,Fiber optic,Credit card (automatic),99.25,6549.45,1191.0,102.33515625,High Value,No,0,0.21599068434696786,Low Risk,Maintain standard service and monitor customer experience
6993-YGFJV,Male,Non-Senior,Yes,No,69,49+ Months,Two year,Fiber optic,Bank transfer (automatic),112.55,7806.5,1350.6,113.1376811594203,High Value,No,0,0.18999702513634603,Low Risk,Maintain standard service and monitor customer experience
2712-SYWAY,Female,Non-Senior,No,No,1,0-12 Months,Month-to-month,No,Electronic check,25.7,25.7,308.4,25.7,Low Value,No,0,0.41383649217854485,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
0730-BGQGF,Male,Non-Senior,Yes,Yes,71,49+ Months,Two year,DSL,Credit card (automatic),90.3,6287.3,1083.6,88.55352112676057,High Value,No,0,0.054831794984538246,Low Risk,Maintain standard service and monitor customer experience
5498-IBWPI,Female,Non-Senior,Yes,Yes,66,49+ Months,One year,DSL,Credit card (automatic),49.4,3251.85,592.8,49.27045454545454,Mid-Low Value,No,0,0.18811301785483825,Low Risk,Maintain standard service and monitor customer experience
9101-NTIXF,Male,Non-Senior,No,No,2,0-12 Months,Month-to-month,No,Mailed check,19.4,50.6,232.8,25.3,Low Value,No,0,0.26956078054480653,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
0013-SMEOE,Female,Senior,Yes,No,71,49+ Months,Two year,Fiber optic,Bank transfer (automatic),109.7,7904.25,1316.4,111.3274647887324,High Value,No,0,0.1569684228373377,Low Risk,Maintain standard service and monitor customer experience
9314-QDMDW,Male,Non-Senior,No,No,11,0-12 Months,One year,DSL,Electronic check,61.25,729.95,735.0,66.35909090909091,Mid-Low Value,No,0,0.388092355244444,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
9308-ANMVE,Male,Non-Senior,No,Yes,47,25-48 Months,Month-to-month,DSL,Electronic check,55.3,2654.05,663.5999999999999,56.46914893617021,Mid-Low Value,No,0,0.36007749015003476,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
2884-GBPFB,Female,Non-Senior,Yes,No,35,25-48 Months,Month-to-month,Fiber optic,Electronic check,70.3,2416.55,843.5999999999999,69.04428571428572,Mid-Low Value,Yes,1,0.652690372683021,High Risk,Proactive retention campaign and contract upgrade incentive
3757-NJYBX,Male,Senior,Yes,No,32,25-48 Months,Month-to-month,Fiber optic,Bank transfer (automatic),106.35,3520.75,1276.1999999999998,110.0234375,High Value,Yes,1,0.6142096582491868,High Risk,Proactive retention campaign and contract upgrade incentive
3413-DHLPB,Male,Non-Senior,Yes,Yes,60,49+ Months,Month-to-month,Fiber optic,Bank transfer (automatic),103.75,5969.95,1245.0,99.49916666666668,High Value,No,0,0.4777557570723397,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
7649-PHJVR,Male,Non-Senior,No,No,11,0-12 Months,One year,No,Mailed check,19.5,226.8,234.0,20.61818181818182,Low Value,No,0,0.10125163688766368,Low Risk,Maintain standard service and monitor customer experience
6114-TCFID,Female,Non-Senior,No,No,29,25-48 Months,One year,DSL,Credit card (automatic),39.5,1082.75,474.0,37.33620689655172,Mid-Low Value,No,0,0.16145010659021775,Low Risk,Maintain standard service and monitor customer experience
3787-TRIAL,Male,Non-Senior,Yes,Yes,21,13-24 Months,Month-to-month,DSL,Electronic check,26.05,565.75,312.6,26.94047619047619,Low Value,No,0,0.5381585328304387,High Risk,Proactive retention campaign and contract upgrade incentive
2573-GYRUU,Male,Senior,Yes,No,48,25-48 Months,Month-to-month,Fiber optic,Credit card (automatic),91.05,4370.75,1092.6,91.05729166666669,High Value,No,0,0.6340480502163973,High Risk,Proactive retention campaign and contract upgrade incentive
5156-UMKOW,Female,Non-Senior,No,Yes,3,0-12 Months,Month-to-month,DSL,Mailed check,29.65,90.05,355.79999999999995,30.016666666666666,Low Value,No,0,0.6424310567539334,High Risk,Proactive retention campaign and contract upgrade incentive
1247-QBVSH,Female,Non-Senior,Yes,Yes,43,25-48 Months,Month-to-month,DSL,Mailed check,50.2,2169.4,602.4000000000001,50.45116279069768,Mid-Low Value,No,0,0.3488528048309371,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
6734-GMPVK,Male,Non-Senior,No,No,5,0-12 Months,Month-to-month,Fiber optic,Electronic check,105.3,550.6,1263.6,110.12,High Value,No,0,0.8318960731099101,Critical Risk,"Urgent retention call, service review, personalised offer"
9822-OAOVB,Female,Non-Senior,No,No,1,0-12 Months,Month-to-month,DSL,Electronic check,55.45,55.45,665.4000000000001,55.45,Mid-Low Value,No,0,0.7374190178461596,High Risk,Proactive retention campaign and contract upgrade incentive
6161-ERDGD,Male,Non-Senior,Yes,Yes,71,49+ Months,One year,DSL,Electronic check,85.45,6300.85,1025.4,88.7443661971831,Mid-High Value,No,0,0.21092292399174287,Low Risk,Maintain standard service and monitor customer experience
1226-JZNKR,Female,Non-Senior,Yes,Yes,8,0-12 Months,One year,No,Electronic check,19.8,160.05,237.6,20.00625,Low Value,No,0,0.1584489444691426,Low Risk,Maintain standard service and monitor customer experience
7318-EIVKO,Male,Non-Senior,No,No,8,0-12 Months,Month-to-month,DSL,Electronic check,59.25,436.6,711.0,54.575,Mid-Low Value,No,0,0.6193854822825369,High Risk,Proactive retention campaign and contract upgrade incentive
3771-PZOBW,Male,Non-Senior,No,No,20,13-24 Months,Month-to-month,Fiber optic,Credit card (automatic),90.7,1781.35,1088.4,89.0675,High Value,No,0,0.6781106176916661,High Risk,Proactive retention campaign and contract upgrade incentive
5136-KCKGI,Female,Non-Senior,Yes,Yes,33,25-48 Months,One year,Fiber optic,Mailed check,103.7,3467.0,1244.4,105.06060606060606,High Value,Yes,1,0.47004354721695096,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
8231-BSWXX,Male,Non-Senior,No,No,71,49+ Months,One year,Fiber optic,Credit card (automatic),79.05,5552.5,948.6,78.20422535211267,Mid-High Value,No,0,0.316956512006943,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
6486-LHTMA,Female,Senior,Yes,No,31,25-48 Months,One year,Fiber optic,Electronic check,90.7,2835.5,1088.4,91.46774193548389,High Value,No,0,0.4769851927639589,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
4083-BFNYK,Female,Senior,Yes,No,38,25-48 Months,One year,Fiber optic,Credit card (automatic),95.0,3591.25,1140.0,94.50657894736842,High Value,No,0,0.36151462098933734,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
3722-WPXTK,Male,Non-Senior,No,No,1,0-12 Months,Month-to-month,Fiber optic,Electronic check,88.35,88.35,1060.1999999999998,88.35,Mid-High Value,Yes,1,0.8894073801645992,Critical Risk,"Urgent retention call, service review, personalised offer"
7389-KBFIT,Female,Non-Senior,Yes,Yes,2,0-12 Months,Month-to-month,DSL,Mailed check,30.25,63.75,363.0,31.875,Low Value,No,0,0.680868633591237,High Risk,Proactive retention campaign and contract upgrade incentive
7176-WIONM,Female,Non-Senior,Yes,No,12,0-12 Months,Month-to-month,DSL,Bank transfer (automatic),49.85,617.15,598.2,51.42916666666667,Mid-Low Value,No,0,0.556138837674625,High Risk,Proactive retention campaign and contract upgrade incentive
5141-ZUVBH,Female,Non-Senior,No,Yes,9,0-12 Months,Month-to-month,Fiber optic,Bank transfer (automatic),93.0,870.25,1116.0,96.69444444444444,High Value,No,0,0.736790002019325,High Risk,Proactive retention campaign and contract upgrade incentive
1089-HDMKP,Male,Senior,No,Yes,11,0-12 Months,Month-to-month,DSL,Electronic check,54.55,601.25,654.5999999999999,54.65909090909091,Mid-Low Value,No,0,0.4979570660915658,Medium Risk,"Targeted engagement, onboarding support and usage monitoring"
7623-HKYRK,Male,Non-Senior,No,Yes,6,0-12 Months,Month-to-month,No,Mailed check,19.7,111.65,236.4,18.60833333333333,Low Value,No,0,0.2371312782425934,Low Risk,Maintain standard service and monitor customer experience
0310-SUCIN,Female,Non-Senior,Yes,No,71,49+ Months,One year,DSL,Bank transfer (automatic),84.8,6046.1,1017.6,85.15633802816902,Mid-High Value,No,0,0.1936725117429055,Low Risk,Maintain standard service and monitor customer experience
